KO_ID	KO_function	SRS018591	SRS018602	SRS018610	SRS018616	SRS018665	SRS018679	SRS018691	SRS018739	SRS018778	SRS018791	SRS018820	SRS018826	SRS018875	SRS018923	SRS018929	SRS019170	SRS019176	SRS019219	SRS019225	SRS019270	SRS019276	SRS019327	SRS019333	SRS019387	SRS019389	SRS019437	SRS019443	SRS019488	SRS019494	SRS019591	SRS019607	SRS019696	SRS019792	SRS019798	SRS019974	SRS019980	SRS020220	SRS020226	SRS020277	SRS020283	SRS020334	SRS020340	SRS020400	SRS020406	SRS020540	SRS020571	SRS020628	SRS020856	SRS042589	SRS042643	SRS043454	SRS043755	SRS049389	SRS051244	SRS052095	SRS053630	SRS053854	SRS054653	SRS056323	SRS057539	SRS058808
K07505	regulatory protein RepA	28.972299999999997	83.6968	74.24289999999999	7.3642	22.9084	45.925	0.0	11.0109	0.0	118.4494	64.3756	77.2923	212.529	136.2846	0.0	47.2367	0.0	121.6016	0.0	53.360800000000005	0.0	202.7267	0.0	2.8717	98.8647	162.3109	0.0	12.2478	36.1274	4.2182	143.4409	33.9116	82.3408	0.0	180.9359	24.976599999999998	347.49750000000006	7.1839	0.0	0.0	13.9292	0.0	135.6197	8.7922	47.5433	143.7648	210.2541	23.6543	104.9102	219.66809999999998	30.7997	4.8518	18.8036	34.7641	0.0	30.7522	82.3434	0.0	138.36270000000002	313.52639999999997	0.0
K07506	AraC family transcriptional regulator	0.0	0.0	0.0	0.0	0.0	32.0	0.0	15.5656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8688	0.0	0.0	4.9959	0.0	2.6315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0674	0.0	0.0	0.0	0.0
K07507	putative Mg2+ transporter-C (MgtC) family protein	1177.2348	272.1101	710.9788	429.4316	534.4554	1247.7059	130.1718	926.3613	541.5071	1422.9859999999999	1152.6538	1239.7277	663.3926	1767.7847	125.7409	196.4128	284.73	801.4658	79.13159999999999	302.28880000000004	260.4825	1978.9634	290.4474	209.2484	1172.2334	708.4677	0.0	731.7415	327.1917	929.861	1007.0758	542.9733	513.3619	228.0178	920.8202	834.8247	1006.8428	1066.393	200.1176	49.9533	674.9465	499.62489999999997	409.9543	210.0248	682.4868	664.8874	2073.4337	1380.3179	893.6872000000001	1057.6149	905.0076	140.1598	2006.4896999999999	431.8073	147.7525	445.7403	1109.2814	502.1622	1150.6919	1687.8754000000001	774.8674
K07533	foldase protein PrsA [EC:5.2.1.8]	103.2791	73.8723	109.0572	92.9916	185.8255	78.8171	97.0	165.8588	26.9396	461.2848	199.3561	42.9673	17.8543	144.4512	211.63729999999998	23.7217	44.0006	109.9172	56.05160000000001	75.9889	80.2278	389.7241	166.9699	51.769999999999996	272.6684	120.7701	9.3896	57.9302	64.8391	304.9278	144.13150000000002	4.7558	15.578800000000001	81.0385	362.3199	210.2775	233.0713	215.53470000000002	69.0149	0.0	90.2188	353.09090000000003	117.9798	43.9932	41.8979	236.90359999999998	477.5336	387.46639999999996	176.3196	37.3403	84.7339	125.108	271.6324	63.5113	21.8244	584.1265000000001	966.9012	107.411	570.5305	283.1003	117.6272
K07552	MFS transporter, DHA1 family, multidrug resistance protein	1759.9982	800.585	1057.0861	1427.2219	1615.0231	1651.6344	756.9474	974.2632	664.7172	1544.4143	821.1913999999999	1100.7147	929.6984	2086.7434	359.8484	275.9508	643.8340000000001	1049.2956	414.47769999999997	563.697	621.0463	1116.1769	723.5500000000001	500.8562	2128.6163	1398.392	88.61240000000001	1087.81	812.0788	2182.5939	1226.2375	379.909	907.3982	675.7898	1011.569	2011.9378	968.1661	1708.0101	290.4677	23.5856	992.6626	2513.2316	641.3954	686.5546	628.1032	747.9933	3155.0668	1871.8356	1080.765	656.4381999999999	812.1337	641.4148	1380.1465	786.2586	322.0816	1400.4388	921.8543	2354.6354	1135.5887	1903.6803	873.889
K07559	putative RNA 2'-phosphotransferase [EC:2.7.1.-]	66.70700000000001	142.2468	325.0616	403.89459999999997	619.8344999999999	154.86339999999998	195.11239999999998	251.75830000000002	295.6579	150.2002	109.0801	475.0779	315.0006	419.5435	165.8047	6.0537	22.1632	170.1365	109.2521	38.5774	113.47999999999999	444.6182	84.1217	145.8383	1186.7687999999998	607.9695	9.9544	297.06989999999996	405.2293	984.7614	1149.3876	139.2075	103.5316	100.0144	506.1611	723.9029	131.3976	720.2375	121.68289999999999	10.014199999999999	8.8463	134.6338	28.0927	268.2466	96.6852	453.72970000000004	1595.3361	595.2158000000001	391.3896	193.7495	37.7481	313.0108	487.5627	202.355	64.9687	105.824	161.3306	411.7588	33.487	23.0024	312.0875
K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	2436.975	966.3161	1332.0416	1195.5655	1953.894	1774.6655	614.614	1890.6299999999999	584.8471	2773.2421	1678.0568	1876.4432	1482.1912	3279.3668	987.5064	324.6932	441.7606	2176.0761	452.5737	863.5873	733.2381	2796.7554999999998	741.0494	783.8678	3333.6666999999998	1689.4384	59.3975	1703.8898	1005.6352	2102.1662	2517.0564	1276.5566	1465.4099	632.0425	2535.2188	2042.1284	1844.2122	2253.8818	437.976	133.8678	1092.8896	2610.9555	945.3604	845.714	1229.1371	1964.0727	4970.6903	2362.3774	2396.6729	2665.7838	1285.9612	946.3258	2968.7586	985.5352	449.953	1409.5828	2656.5467	1583.6837	2160.9013999999997	1875.0023	1423.3479
K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	3333.8157	1511.674	2023.0998	2120.3851	2594.0514	3041.769	960.6772	2852.5907	2425.1259999999997	3709.8835	2062.2858	2888.945	2301.28	4705.4786	1291.8636000000001	537.746	735.9007	2619.6838	640.568	924.6047	906.3295	3289.8249	968.3503000000001	1169.6364	4806.0891	2194.4955	106.6071	2419.0246	1712.7012	2981.4545	4548.3362	1654.9623	1807.2350000000001	987.4042	3300.312	3115.21	2456.8157	2860.3874	546.9625	103.12859999999999	1850.9306	2465.9309	1324.0494	900.345	1564.6879	2132.8981	6429.9009	3368.4568	3539.3875	3509.3562	1976.3491	1027.9084	5462.9584	1117.9534	393.09430000000003	3505.6436	3418.3808	2936.849	2573.5945	3384.3051	1867.0751
K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	2559.777	884.5585	951.014	965.5116	1841.3936	1568.6033	451.8266	2566.166	147.9313	4274.6833	2075.2844	2222.3468	1503.9881	2473.6613	333.0179	400.3848	167.3051	2277.2312	152.7799	884.9227	620.3833	2916.2991	498.7399	384.4083	4231.814	1774.8628	23.8057	2149.1775	779.8238	1460.3321	3371.919	1474.7743	1776.3811	320.85360000000003	2455.7266	1493.9207	2863.8063	2536.0803	346.7001	197.9683	1466.3127	1001.4397	729.089	424.1455	1648.3233	2641.5416	4683.1824	3092.2741	1989.7492	3808.916	1467.2242	440.3313	3581.0368	731.4055	202.2506	807.9148	2273.8526	449.8957	2042.1057	2659.2032	1492.0697
K07570	general stress protein 13	492.8766	141.81470000000002	133.1016	126.197	112.1514	142.8132	87.9018	267.0972	20.2047	379.68199999999996	234.9999	38.397	216.4939	392.1089	241.66979999999998	43.2076	70.0007	321.288	61.8915	340.8051	48.2102	420.1759	321.8847	408.44129999999996	572.4879000000001	63.8123	15.4601	109.1313	114.75110000000001	319.7044	319.5747	118.086	72.6275	43.7374	797.6815	46.348600000000005	396.5897	241.9428	83.8722	0.0	412.22929999999997	619.4461	240.0086	32.2226	97.4365	411.0846	518.1577	439.1778	330.2391	229.4317	177.9461	170.6	233.9013	32.6803	22.865	635.4809	1099.2442	230.6682	601.9002	384.5126	132.9245
K07571	S1 RNA binding domain protein	697.1942	71.4094	125.5286	49.8408	60.3035	439.3756	128.8159	359.80289999999997	28.1294	1030.9162000000001	319.8984	177.6952	318.7075	288.1626	9.564	50.8356	29.3308	502.95199999999994	20.8831	253.6309	112.13770000000001	334.1228	11.7114	58.049800000000005	523.012	124.7314	0.0	239.10649999999998	49.604	47.0	653.0977	102.47309999999999	383.7552	98.9994	391.7294	114.4592	646.3498999999999	100.1267	63.5658	0.0	380.7055	182.6227	216.9577	27.0	173.7972	237.98379999999997	440.4279	421.7531	378.22920000000005	329.2702	174.0345	16.8085	456.0407	24.227800000000002	10.1791	100.189	641.9376	86.0	257.2903	751.1252	124.7776
K07574	RNA-binding protein	1628.15	506.6348	779.8956000000001	805.6658	952.6055	1058.6484	375.0797	1354.1219	143.7066	2169.6132000000002	643.456	1000.3768	861.3525	1731.3197	345.0732	164.7183	159.838	1341.9179	142.5669	660.7687	356.99420000000003	1714.4832999999999	348.1088	470.4013	2445.3884000000003	938.9507	19.0	908.1360000000001	539.7435	1232.5449	1778.0552	809.3828	968.7584999999999	222.7056	1688.3582000000001	1120.4005	1474.3878	1369.8566	256.7751	36.9782	832.3121	982.7646	469.3054	331.3963	547.2204	1486.6473	2402.2149	1769.3718000000001	1086.0174	2126.383	849.3884	315.5938	1989.4191	305.2074	130.1272	829.7276	1817.8926000000001	467.4294	1781.1896	1786.7131	468.13530000000003
K07576	metallo-beta-lactamase family protein	76.6913	0.0	15.5278	0.0	0.0	223.9372	0.0	173.3318	0.0	15.0679	18.663	145.9	39.683	44.737300000000005	0.0	0.0	0.0	71.8873	0.0	6.2328	14.6673	46.7954	0.0	0.0	0.0	13.0	0.0	50.568	0.0	0.0	70.2711	58.3674	139.0128	6.1186	12.76	21.7914	29.653399999999998	77.9496	0.0	6.8818	0.0	0.0	0.0	0.0	0.0	26.186799999999998	30.634300000000003	0.0	66.3341	175.89190000000002	8.9933	0.0	74.2914	4.8879	0.0	0.0	13.907	0.0	0.0	72.71000000000001	240.88690000000003
K07584	uncharacterized protein	1169.1684	189.2387	453.6494	167.1611	450.1276	778.5893	152.687	1072.8521	49.6049	1836.5707	687.0751	465.1572	513.1051	842.6317	185.327	145.0312	87.8527	1160.9669999999999	87.1979	530.1097	182.6327	852.1013	201.0653	198.8438	957.4261	392.2888	15.5826	506.8968	167.439	292.8274	966.2994	482.8669	984.7591	253.5016	1057.6846	263.8852	852.7067999999999	526.0743	121.9724	53.0608	798.6612	947.6764000000001	312.9372	88.0084	356.3479	518.74	1051.1628	930.7570000000001	759.767	1773.599	134.7618	185.8677	1213.7524	192.4691	64.6679	621.1609000000001	723.4684	285.15279999999996	902.4604999999999	1361.8673000000001	324.1083
K07586	uncharacterized protein	644.2082	206.0919	154.0657	118.12049999999999	183.3229	156.614	120.7921	195.14579999999998	22.8258	583.884	353.9782	89.6764	192.7803	393.3983	309.5358	48.1049	63.136700000000005	417.5709	146.3297	389.7237	23.163600000000002	1366.1074	133.3277	274.7932	707.8434	110.7363	23.2405	165.5463	108.206	329.9513	606.7401	99.9553	84.5204	50.163000000000004	598.2828000000001	165.91	1295.3820999999998	167.572	72.7276	0.0	678.3222	421.6346	269.8862	76.9106	162.0977	370.79179999999997	663.9289	498.1997	289.7342	223.5956	200.7634	175.9938	218.7542	86.4341	27.605800000000002	303.9794	2258.5928	333.0284	1121.3573	425.5401	123.8974
K07588	GTPase [EC:3.6.5.-]	1098.2614	116.813	0.0	43.5585	372.2691	634.3538	130.65709999999999	614.1377	86.03569999999999	743.9724	478.0234	339.3061	247.9366	748.8049	29.3243	44.3248	287.2875	774.8975	119.13839999999999	460.404	296.9037	489.8709	74.8289	130.2324	1516.3544	328.3805	15.3529	376.11029999999994	327.7477	293.061	1157.6951	183.1907	578.8578	389.07869999999997	242.02499999999998	570.3702000000001	471.5431	667.8041000000001	105.1014	42.7385	426.8137	512.9713	386.97130000000004	149.8763	352.2955	254.8238	1074.0999	654.434	514.0428	398.49830000000003	152.362	102.6527	730.0816	208.8535	184.8962	102.0887	397.20709999999997	490.8093	794.4774	761.3192	526.5918
K07590	large subunit ribosomal protein L7A	803.0081	56.2398	168.4187	20.0	61.699200000000005	386.14639999999997	94.4106	441.9501	18.0	1132.2398	351.15459999999996	94.6456	227.6585	174.6667	22.3984	107.2073	32.0	678.2194999999999	30.2276	163.6667	84.065	158.0539	20.4878	41.8577	673.5	136.1585	0.0	185.69920000000002	37.0	308.122	851.0976	140.02839999999998	413.7805	98.1748	473.4716	64.939	543.3456	69.63	42.0732	0.0	498.5488	303.6667	241.4878	18.8333	168.3252	326.3171	431.622	589.0935	299.27639999999997	419.0853	259.7479	15.0	55.0976	25.553	45.7398	58.5122	656.1625	78.8171	729.0039999999999	244.7155	52.3862
K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	0.0	0.0	10.0	0.0	15.6543	26.0	0.0	28.357599999999998	0.0	10.6438	0.0	0.0	13.8164	21.6416	0.0	0.0	0.0	26.740000000000002	0.0	0.0	0.0	41.992999999999995	0.0	0.0	98.66659999999999	0.0	0.0	24.526699999999998	0.0	0.0	44.7471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.546	65.449	55.2987	0.0	22.409	90.85340000000001	0.0	0.0	59.349599999999995	0.0	0.0	0.0	0.0	0.0	0.0	105.1626	0.0
K07637	two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	0.0	9.0172	0.0	298.0214	31.825400000000002	0.0	27.156100000000002	0.0	0.0	0.0	0.0	54.6303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7277	0.0	0.0	0.0	0.0	0.0	85.6408	9.5955	0.0	0.0	0.0	0.0	0.0	76.1702	0.0	129.2213	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	36.1365	0.0	0.0	0.0	7.3024	0.0	0.0	10.431	0.0	0.0	0.0	42.3254	0.0	0.0	21.3955
K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	0.0	21.5084	0.0	605.6031	43.2778	0.0	76.57300000000001	0.0	0.0	0.0	0.0	48.2497	0.0	0.0	0.0	0.0	0.0	0.0	14.2609	0.0	0.0	0.0	21.73	0.0	0.0	204.1174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.2798	0.0	118.4378	0.0	0.0	0.0	0.0	0.0	88.158	0.0	0.0	48.919399999999996	0.0	0.0	0.0	8.1045	0.0	0.0	7.3613	0.0	0.0	0.0	70.238	0.0	0.0	0.0
K07639	two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07640	two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	9.0	152.5083	90.0	119.0	201.90589999999997	0.0	0.0	6.0855	0.0	0.0	0.0	50.9146	0.0	314.9872	25.2757	0.0	0.0	0.0	0.0	29.2525	106.9354	281.87390000000005	210.2593	62.6751	84.8454	219.4523	0.0	84.5099	170.5035	526.5071	26.2628	46.7977	0.0	0.0	88.56909999999999	269.667	5.8648	266.6503	109.1262	0.0	25.0	179.0	29.1667	18.6953	129.3746	142.66729999999998	91.8056	366.3177	44.2906	16.8819	551.4074	10.3796	528.233	38.3287	7.7229	99.0	62.8469	62.720200000000006	0.0	258.1474	137.5876
K07641	two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]	0.0	0.0	0.0	29.1403	16.6524	0.0	7.8469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4195	0.0	0.0	0.0	4.2725	0.0	0.0	0.0	0.0	0.0	0.0	290.0409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	92.7487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9323	0.0	0.0	0.0	0.0	0.0	0.0	28.4815
K07642	two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]	0.0	11.381	0.0	259.3978	14.8648	0.0	28.0	0.0	0.0	0.0	0.0	24.9209	0.0	0.0	0.0	0.0	0.0	0.0	16.8967	0.0	0.0	0.0	21.7637	0.0	0.0	0.0	0.0	0.0	7.5949	0.0	0.0	0.0	0.0	3.609	0.0	61.9282	0.0	137.3318	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	25.2039	0.0	0.0	0.0	4.4419	0.0	0.0	0.0	0.0	0.0	0.0	49.9203	0.0	0.0	0.0
K07645	two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	0.0	141.21710000000002	90.0	98.0	192.49120000000002	0.0	0.0	35.9602	0.0	0.0	46.4794	280.4617	0.0	183.20420000000001	48.4748	0.0	5.4617	12.1342	0.0	0.0	66.1041	0.0	113.9948	43.1323	0.0	146.6667	0.0	0.0	13.6045	435.0273	0.0	0.0	0.0	0.0	0.0	258.5967	6.7053	268.1272	57.0118	0.0	15.0	183.6966	0.0	14.3772	0.0	0.0	362.9381	0.0	0.0	12.0118	424.649	16.2018	764.9049	0.0	0.0	85.0516	56.2161	50.703599999999994	0.0	0.0	134.1454
K07648	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]	6.0475	109.39840000000001	100.386	68.4912	49.574200000000005	0.0	64.8235	35.8936	0.0	124.6933	0.0	254.119	18.4912	208.6022	17.3231	0.0	0.0	0.0	0.0	0.0	19.5274	186.9734	193.6299	73.046	46.7114	239.6553	0.0	0.0	177.2273	4.4161	0.0	0.0	9.5365	0.0	0.0	253.3534	0.0	271.0323	0.0	0.0	9.5546	189.0979	19.6423	10.6301	126.2875	0.0	346.39750000000004	88.4425	44.0232	0.0	332.4912	11.4261	750.8116	22.8405	0.0	123.6169	100.4969	76.7506	13.1794	143.1081	123.96780000000001
K07650	two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]	51.1786	0.0	23.5834	0.0	0.0	56.7158	0.0	61.3134	0.0	25.0	29.6019	0.0	30.7393	36.629599999999996	0.0	0.0	0.0	33.1026	0.0	17.4008	0.0	78.3682	0.0	0.0	21.9705	0.0	0.0	29.167900000000003	0.0	0.0	49.677099999999996	0.0	11.7543	0.0	0.0	0.0	43.5824	0.0	0.0	0.0	13.0	0.0	0.0	0.0	23.0235	8.7686	10.8953	21.8583	75.4003	134.0341	11.3241	0.0	14.3846	0.0	0.0	0.0	60.1584	0.0	9.6565	40.1189	0.0
K07652	two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	192.4109	69.52029999999999	121.3455	71.11500000000001	165.03209999999999	87.8149	101.49520000000001	150.5615	9.1526	507.6031	219.31759999999997	43.4308	71.3087	319.1752	199.6848	19.9286	46.258799999999994	213.023	34.854	68.2472	49.2534	304.791	164.3663	144.7048	307.4013	90.2299	6.1541	73.4164	53.639700000000005	329.491	107.6819	22.8854	25.630699999999997	59.3996	358.46729999999997	113.7882	428.6395	229.8949	36.2435	0.0	419.4402	604.6016	203.3656	16.5985	75.6642	129.1357	474.7866	292.534	248.00519999999997	69.1348	99.6619	94.7957	182.4209	60.3566	15.2314	621.6978	832.1428	36.203	547.6122	174.8954	88.27430000000001
K07653	two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]	0.0	49.7525	0.0	24.8224	270.0286	0.0	146.6281	0.0	30.736900000000002	0.0	0.0	50.0	0.0	0.0	8.5347	0.0	248.0771	0.0	121.262	0.0	121.0199	0.0	59.7492	52.7517	0.0	0.0	22.0	0.0	176.3442	24.384900000000002	0.0	0.0	0.0	175.85850000000002	0.0	292.8541	0.0	256.2808	0.0	11.1512	0.0	843.1794	0.0	89.7584	0.0	5.3236	0.0	0.0	0.0	0.0	10.9852	113.23740000000001	0.0	223.4445	121.2645	79.1397	0.0	307.9895	0.0	0.0	69.2457
K07654	two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]	397.364	278.6834	401.5154	154.5423	369.354	548.479	316.6044	291.6135	736.7619	182.4492	303.6902	115.02449999999999	349.5807	863.5932	137.1008	156.05310000000003	366.8562	408.16139999999996	211.6123	181.7035	228.9111	157.8082	299.569	81.3529	315.5752	16.2115	60.0917	192.73020000000002	269.2205	107.44839999999999	294.0906	154.3879	147.3028	305.3177	158.21620000000001	453.0959	287.6797	267.6557	88.83760000000001	17.2861	325.877	1282.6002	475.0949	253.39170000000001	136.6399	123.3632	764.9357	158.0431	793.8335	203.01239999999999	189.53640000000001	316.7828	105.416	271.1425	173.79340000000002	1295.48	438.27209999999997	1475.2493	446.7996	431.463	149.25390000000002
K07657	two-component system, OmpR family, phosphate regulon response regulator PhoB	0.0	0.0	0.0	23.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07659	two-component system, OmpR family, phosphate regulon response regulator OmpR	0.0	11.4188	0.0	450.4118	26.7339	0.0	20.0	0.0	0.0	0.0	0.0	62.55460000000001	0.0	0.0	8.2857	0.0	0.0	0.0	20.2367	0.0	0.0	0.0	16.0924	0.0	0.0	159.1907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1821	0.0	51.0	0.0	115.2157	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	29.0	0.0	0.0	0.0	6.3613	0.0	0.0	8.7199	0.0	0.0	0.0	20.0532	0.0	0.0	6.5669
K07661	two-component system, OmpR family, response regulator RstA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07662	two-component system, OmpR family, response regulator CpxR	34.905	347.7242	163.7603	312.7693	486.8283	30.0	86.73490000000001	89.7921	37.3757	8.3304	89.262	361.3665	279.8469	579.2616	81.9948	0.0	15.4218	61.5364	25.6755	55.954	179.9131	501.7214	235.7173	137.9188	954.2271	302.558	6.146	346.1761	268.90229999999997	878.261	886.4649	101.0	58.4627	30.3216	863.0085	501.8009	129.939	379.6222	229.5487	0.0	25.2433	197.1072	38.0886	196.029	171.0	302.0854	1293.2916	652.7405	188.9572	14.4866	599.771	120.8341	905.8435	70.5127	7.2788	134.2573	133.41899999999998	97.35829999999999	23.1828	229.8686	195.34810000000002
K07663	two-component system, OmpR family, catabolic regulation response regulator CreB	0.0	37.033699999999996	0.0	36.9559	62.1333	0.0	33.1161	0.0	0.0	0.0	0.0	21.197	0.0	0.0	51.8561	0.0	0.0	0.0	8.4712	0.0	11.9614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.6937	52.7088	0.0	0.0	0.0	47.967600000000004	0.0	15.4833	0.0	60.5788	0.0	0.0	0.0	5.3333	0.0	63.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5494	0.0	0.0	0.0	42.0833	0.0	6.1227	42.966300000000004
K07664	two-component system, OmpR family, response regulator BaeR	0.0	10.0804	0.0	273.9526	17.3228	0.0	27.22	0.0	0.0	0.0	0.0	26.2661	0.0	0.0	4.9829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.4836	0.0	0.0	0.0	0.0	0.0	9.4954	0.0	0.0	0.0	0.0	6.1726	0.0	61.0	0.0	121.8906	0.0	0.0	0.0	0.0	0.0	43.2688	0.0	0.0	26.0	0.0	0.0	0.0	7.8116	0.0	0.0	5.0949	0.0	0.0	0.0	57.9934	0.0	0.0	0.0
K07666	two-component system, OmpR family, response regulator QseB	0.0	157.1273	90.0	98.0	175.598	0.0	145.5754	0.0	5.3438	144.9385	41.6121	97.937	42.9474	176.9164	72.489	0.0	0.0	48.1101	0.0	40.4884	132.5017	353.22630000000004	113.006	118.7491	0.0	176.2691	0.0	118.4938	167.6495	906.0459000000001	310.2664	68.2265	0.0	0.0	256.66179999999997	335.4473	132.3212	270.1926	74.8425	0.0	15.0	188.2999	37.7603	46.573100000000004	151.3194	150.5784	423.52049999999997	527.1225	37.102599999999995	25.3139	423.2407	26.176099999999998	0.0	44.0927	10.704	86.0	110.2071	57.5239	0.0	305.8859	130.85500000000002
K07668	two-component system, OmpR family, response regulator VicR	27.1681	93.97919999999999	129.65359999999998	155.7787	181.2353	30.111	101.3031	154.2194	20.419	551.3077	213.2827	46.5484	147.3319	348.422	214.057	0.0	55.0921	164.1222	17.4558	177.2253	71.8561	287.7932	166.7726	292.175	608.2046	114.2869	8.973700000000001	90.302	59.181200000000004	380.1951	213.88639999999998	39.786500000000004	43.6413	29.7695	363.5433	151.3999	590.676	242.2853	64.7912	0.0	373.6173	624.4164999999999	107.8242	29.591	52.7664	291.9038	602.1	474.1098	302.5159	103.6605	141.4575	58.762100000000004	201.4933	55.230399999999996	24.4418	650.0023	543.7018	181.5658	929.7116	211.91989999999998	125.4322
K07669	two-component system, OmpR family, response regulator MprA	0.0	53.1074	0.0	27.0118	281.5054	0.0	150.9238	0.0	24.0	0.0	0.0	57.230000000000004	0.0	0.0	26.9176	0.0	243.0	0.0	121.6781	0.0	129.0131	0.0	64.5145	67.7897	0.0	0.0	21.2591	0.0	175.1776	21.1024	0.0	0.0	0.0	181.2318	0.0	292.3457	0.0	258.5226	0.0	10.6494	0.0	844.1409	0.0	91.4932	0.0	0.0	0.0	0.0	0.0	0.0	11.0	144.9248	0.0	226.24329999999998	122.0	80.7251	0.0	283.5894	0.0	0.0	63.2844
K07670	two-component system, OmpR family, response regulator MtrA	408.322	291.71500000000003	420.41679999999997	304.4693	437.2419	561.0847	200.58429999999998	285.3304	643.6283	112.8655	292.5443	167.0409	365.90880000000004	880.3951	464.0625	160.3252	379.8811	355.17859999999996	244.72310000000002	191.6423	254.8925	201.7481	209.2829	362.3748	289.0152	16.5702	59.819	195.9356	292.4462	187.6361	201.4728	157.6199	154.9365	363.7566	270.3192	547.3661	263.5937	333.9331	76.3962	29.8659	364.474	1130.3363	464.4735	318.20169999999996	122.5507	136.9975	766.9229	178.5642	804.6761	206.8742	258.6341	354.1396	110.1737	434.1746	164.08200000000002	1702.4728	273.5316	1985.5396	623.3558	497.47950000000003	259.6446
K07673	two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]	20.8518	210.38299999999998	53.2987	528.24	319.49760000000003	15.0	28.7015	50.6831	45.2832	0.0	11.0	76.7481	169.7252	200.8444	52.4747	0.0	15.9983	23.0	39.5775	0.0	34.2464	93.8853	41.4547	71.833	659.2209	384.28819999999996	0.0	122.7814	58.375600000000006	438.1229	381.7172	27.548	24.0	20.8482	78.954	250.08769999999998	43.4191	224.9856	112.0	0.0	0.0	6.4493	7.4145	223.1328	42.4532	520.4467	579.3498999999999	51.3543	0.0	0.0	30.0	148.1171	92.9063	54.1757	14.4764	16.5625	50.8853	138.8265	0.0	0.0	39.5533
